identifier,dr7obid_complete,List_num,RA_deg,Dec_deg,PETROR50_R_arcsec,redshift,REDSHIFT_ERR,ang_arcsec,angsize_to_petro,ang_diam_dist,EstDist_Mpc,length_maj,velocity_km_s,MorphType
2061669865562859520,587730022794526857,933,226.2543488,5.796775341,9.974074,0.0321744,0.000162721,55.44648146,5.559060567,136.9184062,76.41877452,120042.9249,9416.59049,Sp
935727864433633280,587731681193033765,820,134.4241486,43.12747574,6.3670735,0.0308268,9.26E-05,43.26049104,6.794407359,131.3970132,97.94507788,89883.02502,9031.027032,Sp
1461448090501277696,587735343183495514,622,131.688446,6.959958076,9.281653,0.029146,0.000179575,51.59727118,5.559060567,124.4850064,82.11969485,101565.105,8549.086944,Sp
672242818156095488,587729154132803722,632,171.329361,63.72922516,15.196809,0.0124629,0.000161175,76.03198348,5.00315451,54.31954478,55.72854962,65306.01505,3701.066027,Sp
2280095802988718080,587739097249808422,143,162.1034088,34.71141052,17.829155,0.005416,7.19E-06,80.28181552,4.502839059,23.81015911,52.77847962,30225.96846,1616.966132,Sp
1183412102962898944,587733399176609926,253,229.8552551,45.88026428,14.805632,0.0171386,0.000175625,112.9017901,7.625597485,74.27391697,37.52953925,132598.2822,5071.810821,Sp
2991669235006072832,587741726578507838,745,184.5892792,25.21676636,10.65828,0.0231889,0.000158254,73.14817785,6.863037736,99.75823944,57.92560101,115385.9766,6831.551581,Sp
1891645762236868608,588018056194162877,773,235.5644989,39.9837265,9.105154,0.0149548,9.54E-05,40.99904307,4.502839059,64.98259535,103.3475869,42128.0653,4432.785251,Sp
1929895853493872640,587736916216447050,358,222.1773987,12.45722103,7.050895,0.00599776,0.000164455,59.7414302,8.472886094,26.34891496,70.92485316,24890.81364,1789.860515,Sp
2010916681907464192,587737808501932038,31,136.8899231,60.47945023,26.15063,0.00427895,7.96E-05,161.5254845,6.176733963,18.83766573,26.23209693,48113.71381,1278.602741,Sp
1574178271971534848,588017116668362863,981,226.1577301,40.3720665,10.21931,0.0298407,0.000171561,77.92834463,7.625597485,127.3452724,54.37241333,156920.2603,8748.421018,Sp
2373562538391529472,587738946146336828,595,183.1165314,39.11092377,8.816533,0.0236091,0.000159867,44.11047684,5.00315451,101.5142077,96.05772751,70805.87989,6953.189654,Sp
1042632282487154688,587729777453367603,554,235.2910767,-1.706191301,12.660772,0.0329868,0.000178196,61.46242437,4.854555818,140.2382414,68.93890386,136294.0466,9648.66891,Sp
2908249006100473856,587745243627192401,812,148.1367188,15.82686043,6.7566423,0.028322,0.00017288,27.38166557,4.052555153,121.0860985,154.7441354,52426.98585,8312.393801,Sp
343559202712610816,587722984440529128,373,216.8348541,1.025864124,13.7653,0.02569,0.00018024,76.52213642,5.559060567,110.1835725,55.3715874,133322.8773,7554.467174,Sp
2523305038655285248,587741722823884873,194,195.2335815,27.79085922,11.95271,0.0266527,0.000168692,53.82112945,4.502839059,114.1794759,78.72655606,97172.1014,7832.026565,Sp
2820512097362798592,587742190438121488,97,175.058075,24.69706345,8.132747,0.0119968,0.000204284,116.6960304,14.348907,52.31782558,36.30930848,96539.82574,3563.898686,Sp
1454766904269891584,587732483837067338,192,228.2807159,41.26462936,12.817044,0.0290791,0.000186142,64.12565149,5.00315451,124.2093057,66.0757757,125946.6634,8529.880453,Sp
2183191169603758080,587739157113798784,643,141.0953402,28.29302514,9.199599,0.0217386,0.000351555,46.02701523,5.00315451,93.68374556,92.0579391,68183.26604,6411.150403,Sp
1633743489286039552,588298663036649508,687,184.203598,47.45738602,7.5627217,0.0247787,7.97E-05,51.38421197,6.794407359,106.3923648,82.46019549,86445.20426,7291.370072,Sp
1921956011258701824,588017702945554708,930,215.1270294,10.43208981,14.142969,0.0295809,0.000166072,63.68351322,4.502839059,126.2761725,66.53452283,127159.6037,8673.898468,Sp
549553260982200320,587725552817602637,504,153.7518005,65.1399231,13.477286,0.0109994,0.000110508,82.41315406,6.114966623,48.02668649,51.41354208,62586.38998,3270.054962,Sp
2031133392745031680,587736541477994706,861,207.3486023,8.507630348,9.710713,0.0379126,0.000174273,53.98244171,5.559060567,160.2275452,78.49130255,136769.8736,11050.10181,Sp
2257567360179267584,587738574608859290,338,204.416153,39.15457153,8.073511,0.0197958,0.00102705,44.88113663,5.559060567,85.51265783,94.40830786,60686.90568,5846.587672,Sp
2934254106354673664,587742903942709270,935,203.3716431,17.47060966,6.2197485,0.0271153,0.000174226,72.28974016,11.62261467,116.0962687,58.61346514,132707.5611,7965.262943,Sp
2819392799944763392,587742014353309698,923,174.0637342,22.43264602,6.857472,0.0118459,0.000106025,42.3567802,6.176733963,51.66927822,100.034803,34606.37234,3519.470237,Sp
500065341607536640,587725551199780967,623,129.8040161,53.62351227,10.292083,0.0321087,0.000154937,41.709234,4.052555153,136.6496393,101.5878682,90124.20479,9397.8102,Sp
1612455567870158848,588016892788211725,357,160.8560486,40.77421188,7.6538434,0.0304198,0.000185987,64.20164188,8.388157233,129.7258881,65.99756705,131696.2866,8914.433484,Sp
1991789836603779072,587735347503235095,78,189.2349091,14.21734715,23.073181,0.00113603,6.75E-05,175.946791,7.625597485,5.020625563,24.08200877,13968.1833,340.2764196,Sp
2651637830501033984,587741709951565841,404,161.914032,26.29481888,10.974327,0.021756,0.00011365,92.98422263,8.472886094,93.75675196,45.56850662,137851.8378,6416.199454,Sp
3100760300417214464,587742628529766517,94,233.7439117,11.75027657,9.418096,0.00634932,0.000156517,79.79845463,8.472886094,27.88133727,53.09817319,35181.0521,1894.267418,Sp
1125968395783661568,587732576699023548,969,159.69487,5.696906567,9.24634,0.0279011,0.000175163,63.45798034,6.863037736,119.3472991,66.7709899,119756.6346,8191.382293,Sp
2473758835383232512,587739706884686238,335,242.5451965,16.69960594,12.089,0.0154319,0.000154911,60.48313487,5.00315451,67.01673446,70.0551017,64094.1359,4572.571344,Sp
2438739401396742144,587739707954888840,347,235.0281677,20.68060493,15.902314,0.0151642,0.000180462,64.44500455,4.052555153,65.87567503,65.74834147,67129.75762,4494.149796,Sp
2376912750220699648,587739096984256662,996,170.0026398,36.10087204,10.89807,0.0252097,9.56E-05,60.58303119,5.559060567,108.1864694,69.93958674,103639.352,7415.845393,Sp
1091136963555125248,588295842323628046,348,181.4316254,50.55529404,18.44884,0.00196801,0.000152474,294.1340994,15.94323,8.688618826,14.40551155,40410.74553,589.1047546,Sp
2415212875883767808,587739631706177554,808,224.8930359,27.11624908,14.223948,0.0222365,9.64E-05,64.04814863,4.502839059,95.77159449,66.15573214,96993.8148,6555.577985,Sp
2115573421789177856,587738065666506880,885,151.9931183,68.36492157,8.68311,0.0354968,0.000162022,48.2699344,5.559060567,150.4539167,87.78035889,114836.7647,10364.00798,Sp
2514258251546126336,587741723357282317,174,186.2519531,28.55859756,11.834855,0.0302094,0.000178528,81.22305647,6.863037736,128.8613452,52.1668643,165501.8036,8854.133386,Sp
960432792540309504,587729158433734726,638,204.3723602,4.104443073,7.47784,0.0231417,9.19E-05,51.32069811,6.863037736,99.56088346,82.56224722,80794.54492,6817.883631,Sp
1192328319710816256,587731520660242546,130,116.8345795,26.93019676,9.99413,0.0163354,0.000173557,84.6791251,8.472886094,70.86234767,50.03774141,94883.92482,4837.017993,Sp
2110066517365254144,587738067808485519,765,127.8627295,60.99518636,15.172544,0.0211862,8.94E-05,61.48757137,4.052555153,91.36438878,68.91070943,88831.09895,6250.790698,Sp
1551616291943507968,587736586036117538,14,208.9164276,40.46175766,21.789124,0.00850318,0.000185023,227.921933,10.4603532,37.24100814,18.59036605,134217.2359,2532.713921,Sp
889580813992093696,588011218064769056,21,218.0233459,57.92142105,16.291973,0.00637696,0.000161474,153.3778128,9.414317883,28.00176173,27.62558735,67912.33114,1902.473636,Sp
2396030514235467776,587739811560554510,748,213.705634,25.31807611,18.033457,0.00378489,9.39E-06,232.8843576,12.9140163,16.67272929,18.19423257,61397.08604,1131.397871,Sp
1518995426785650688,588017627776876609,486,218.7199097,40.74801636,9.72831,0.0190027,0.000164267,60.08918278,6.176733963,82.16584817,70.51439159,78070.75554,5615.655789,Sp
2034639465296717824,587736543089917989,377,210.4420013,9.490280151,9.346718,0.0208071,0.000159553,87.99297441,9.414317883,89.77085347,48.15330079,124906.2283,6140.66428,Sp
1387204113682425856,587732772130979887,222,186.4611359,10.45905399,16.803127,0.00370216,8.15E-05,75.66177657,4.502839059,16.309955,56.00122488,19513.26935,1106.737691,Sp
1953476246587336704,587737826208645123,650,114.4046555,41.94705963,11.6123,0.0197133,9.89E-05,71.7260878,6.176733963,85.16481759,59.07407325,96591.32111,5822.578176,Sp
2169716378586605568,587739153892638773,869,124.8837967,21.39430428,13.175588,0.0136409,0.00010566,51.80891818,3.932190212,59.368419,81.78422391,48636.32474,4047.31138,Sp
2520953450729072640,587741532793536526,579,191.8589974,29.78778202,15.38592,0.0225097,0.000168969,59.29640679,3.853939627,96.91612877,71.45714882,90870.97281,6634.781427,Sp
2254064041238489088,587739719756284001,798,200.735321,28.31644058,14.537841,0.00798607,0.00010798,89.79637625,6.176733963,34.9984033,47.18622668,49694.4381,2379.621738,Sp
3137908405507745792,587742189918158977,836,217.0083008,21.302845,14.500905,0.00420295,0.000125113,68.99458322,4.757950157,18.50481021,61.41282354,20188.32896,1255.965793,Sp
2356600928053782528,587739406786494548,995,196.9783783,34.08710861,5.380126,0.0336817,0.000182915,34.76322035,6.461413793,143.0727191,121.8860659,78646.1694,9846.967967,Sp
1181191918856464384,587733399175036931,840,225.4621429,47.87539291,6.578847,0.0282573,9.52E-05,49.66596275,7.54934151,120.8189293,85.31299768,94884.34917,8293.796901,Sp
1184584457202460672,587733411526672426,449,234.1127319,43.51878738,8.85295,0.0200905,0.000101353,75.01003695,8.472886094,86.75461279,56.48780266,102899.3656,5932.328749,Sp
1860010345247041536,588017978374226001,139,233.7047577,28.65526772,11.397353,0.00669762,7.86E-06,59.94127954,5.259228133,29.39824473,70.68838366,27864.30096,1997.651351,Sp
1474943222500321280,587735695367536660,51,174.8431702,56.27066422,26.019424,0.00799788,0.000148119,144.6435539,5.559060567,35.04965273,29.29375039,80164.76898,2383.119462,Sp
1809324500555163648,588017702391578633,2,175.244812,11.47113419,17.709108,0.003331,6.76E-05,204.691225,11.55852824,14.68149499,20.70021402,47519.32339,996.0639472,Sp
877161553751730176,588009371764195470,665,181.0494793,62.50535871,17.45343,0.00433287,0.000188612,87.32220702,5.00315451,19.07378024,48.5231914,26336.75238,1294.661472,Sp
1141692512646227968,587733080273453120,44,174.2000427,54.29354477,24.43712,0.00429167,7.00E-05,197.8640066,8.096862748,18.89336916,21.41446662,59112.17665,1282.391195,Sp
2265479446205065216,587738615417208885,691,176.1733398,35.96798706,14.037435,0.0373113,0.000168563,76.48205583,5.448435261,157.8002154,55.400605,190839.3316,10879.54971,Sp
639650273123395584,588010359606476855,649,141.8700562,3.929599524,7.945505,0.0178533,0.000155838,44.16954353,5.559060567,77.30395389,95.92927222,53991.49593,5280.498942,Sp
343519895171917824,587726014011015340,683,216.1382141,1.177318931,9.147188,0.0388057,0.000172421,50.34127438,5.503469961,163.8262823,84.16855188,130409.2879,11303.15328,Sp
657589076769138688,587726100947206163,77,215.0182047,3.99274003,15.602509,0.00587603,0.000183314,221.6401611,14.20541793,25.81799487,19.1172581,90483.98296,1753.69596,Sp
1880254570081314816,588017712049225731,54,210.7084503,49.17265701,14.230251,0.00662838,0.000112048,213.5994054,15.01023456,29.09679577,19.83690992,98275.65504,1977.103572,Sp
1970480474207840256,587738411405541389,999,165.0044708,14.83818817,19.979765,0.00488609,8.85E-06,111.0687237,5.559060567,21.4945112,38.14892277,37750.27303,1459.348238,Sp
605909830904866816,587726015088623663,9,225.0016612,1.89133096,18.555561,0.0045003,7.29E-05,174.6879497,9.414317883,19.80675308,24.25554923,54711.29283,1344.517938,Sp
1851054266387556352,588017977829884152,841,215.1103562,35.18879571,16.476482,0.0121625,0.000108751,95.81523126,5.815272414,53.02970499,44.22211489,80344.19528,3612.67305,Sp
580997096241391616,587726014532354067,34,180.6759949,1.976808786,13.72258,0.00665624,0.000104957,129.1887303,9.414317883,29.21809552,32.79815627,59686.65994,1985.371611,Sp
2276694195534063616,587738951489486893,168,191.1091461,37.12121201,18.205328,0.0232793,0.000177784,90.1732282,4.953122965,100.1361629,46.989026,142780.6337,6857.726555,Sp
1898352788216244224,587736783609987215,652,248.4484,28.98476267,17.830133,0.00330403,0.000138207,114.6111231,6.427945495,14.56310648,36.96981628,26392.56108,988.0195004,Sp
3244944762054141952,587725816409555034,819,162.6000366,64.8094635,10.612721,0.0424404,0.000175697,72.83550471,6.863037736,178.3921087,58.17426791,205456.3248,12329.74618,Sp
335536072102537216,587722982824607806,394,204.6086273,-0.227615297,6.3394504,0.0124067,0.000165672,100.0606026,15.7837977,54.07830875,42.34585894,85563.18793,3684.532142,Sp
1379386036739663872,587732772663328821,406,175.9763811,10.78468673,7.688281,0.0198002,0.000104869,58.62773626,7.625597485,85.53120734,72.27214344,79291.83525,5847.868097,Sp
2187750844273813504,587738947743055899,610,144.3791962,32.84140778,9.330489,0.0144896,0.000104691,46.68187812,5.00315451,62.99690311,90.76653158,46501.63926,4296.390338,Sp
1037086620160911360,587729971789889831,635,224.0065918,-1.388113141,15.708878,0.00621107,0.000231906,69.3269319,4.413232562,27.27887435,61.11841457,29903.99202,1853.216326,Sp
2044784105035425792,588017991773520201,963,227.5767059,7.705446243,6.5544186,0.0424443,0.000187536,49.98135799,7.625597485,178.4076689,84.77465069,141001.0389,12330.8449,Sp
1371521504088451072,587734622178312221,273,155.1322479,43.021595,11.804907,0.0222128,0.000173927,65.624193,5.559060567,95.67227058,64.56692222,99277.49238,6548.705626,Sp
2287900967598843904,587739098067697704,53,197.7415759,37.05873979,21.882338,0.00356093,8.64E-05,282.5888696,12.9140163,15.69048531,14.99405186,70111.97014,1064.632632,Sp
953800539273979904,587729158965559336,296,192.8037109,4.859045029,8.21506,0.0251003,0.000168694,55.81646412,6.794407359,107.7312534,75.91222826,95083.416,7384.257407,Sp
625000380396234752,588010137342246932,679,142.5489807,55.85242081,4.85634,0.0251779,8.14E-05,86.0286062,17.7147,108.0541613,49.25282824,146989.0983,7406.664027,Sp
873833331668576256,588009371762819128,775,174.0276642,62.24915695,8.619494,0.0327659,9.09E-05,58.56435347,6.794407359,139.3361929,72.35036185,129032.1801,9585.590993,Sp
1310671781241055232,587733605332156611,842,224.7485809,53.92327881,13.172825,0.011192,0.00016422,73.22853201,5.559060567,48.8561321,57.86203886,56571.82006,3326.830987,Sp
3133417449794332672,587742189377618065,964,208.0698395,22.52158165,8.103633,0.0278571,0.000168506,68.66115936,8.472886094,119.1654257,61.71104893,129378.5093,8178.727765,Sp
2506360184209696768,587741602566832182,872,179.4640808,27.8686676,4.7321315,0.0111363,1.15E-05,32.15202909,6.794407359,48.61629635,131.784907,24716.72916,3310.413021,Sp
1816174733410985984,588017704542404760,524,183.0491486,13.24651337,13.733446,0.00629709,0.000178949,76.3450581,5.559060567,27.65375454,55.50001886,33383.80044,1878.759578,Sp
1386005920785393664,587732769983561874,763,186.6967773,8.88459301,15.699118,0.00421182,8.38E-05,147.7964873,9.414317883,18.54366116,28.66882861,43337.14902,1258.607898,Sp
383973403150804992,587724649266020472,529,200.6088715,-2.418274879,7.57143,0.0231923,9.85E-05,48.18205197,6.363666041,99.77245489,87.94046728,76014.54352,6832.5361,Sp
2822787537012025344,587742062143013024,264,175.8809814,22.72543526,19.072693,0.0230913,0.000105036,106.0262556,5.559060567,99.35012232,39.96323498,166564.5486,6803.288002,Sp
338903596072462336,588848899389325365,761,210.8364563,-0.54993397,6.229915,0.0247532,9.02E-05,40.25405871,6.461413793,106.286158,105.260247,67653.01038,7284.003082,Sp
2292388892994725888,587739097522241538,551,173.0099945,36.69799423,10.864813,0.00838482,0.000195777,96.29911191,8.863393407,36.72795521,43.99990904,55926.77469,2497.683573,Sp
1056137588760406016,587732483272278025,772,140.0638885,39.94449615,3.6491716,0.0463576,0.000175132,20.08310628,5.503469961,193.9470701,210.9809162,61590.65913,13430.32099,E
2407248555774339072,587739380987985959,142,219.0640411,29.90838242,6.3047376,0.0346528,0.00020149,52.356279,8.304275661,147.0257968,80.92920745,121720.312,10123.75623,E
1611272493174122496,588297864724676644,443,158.7701416,44.74576187,3.860163,0.0252095,0.000205369,21.24429111,5.503469961,108.1856373,199.4489786,36342.31544,7415.78765,E
1012332494277601280,587731913109668087,960,138.2822571,47.7083931,4.723306,0.0513755,0.000198646,23.39511542,4.953122965,213.6586669,181.1126848,79039.91209,14831.48119,E
1194608707648907264,587731521199472713,694,120.5985184,31.18773842,2.6012514,0.0389372,0.000175752,29.77597508,11.44678868,164.3555018,142.3010381,77383.9655,11340.38572,E
2361017111020595200,587739506077859852,561,177.6746063,32.69723511,4.75672,0.0321841,0.000204419,26.17846563,5.503469961,136.9580835,161.8563985,56693.41267,9419.363078,E
1360184439073695744,587734623240978481,606,127.1223145,30.83440399,4.4527397,0.0501568,0.000192382,19.35369744,4.346469531,208.8932617,218.932438,63927.70599,14492.06717,E
1922039299264505856,587736478664032300,312,215.6282349,11.30487823,3.0952754,0.0164341,0.000201243,28.56002241,9.226972956,71.28193455,148.3595532,32191.3184,4865.88519,E
369442542288136192,587724650328948786,248,175.8722534,-1.667963624,5.5687127,0.044609,0.000208929,30.64724307,5.503469961,187.0217142,138.2555734,90632.54769,12939.77425,E
1794840907233650688,588016892782641220,673,145.7254028,36.21399689,3.7451816,0.0223483,0.000159963,20.61149443,5.503469961,96.24005768,205.5722926,31366.50267,6587.993755,E
2500652069141112832,587741601491845160,639,176.2655792,26.82771301,3.0887775,0.0300941,8.99E-05,23.3182362,7.54934151,128.3873846,181.7098055,47338.96854,8821.080985,E
703751249438205952,587725993035432134,857,246.102066,48.52843094,5.0878005,0.0571394,0.000214414,25.2005015,4.953122965,236.0078708,168.1376129,94045.15192,16429.15215,E
2635857088957409280,587739646200316003,657,147.5930634,25.79600716,5.260693,0.0515457,0.000202371,28.66254524,5.448435262,214.3230733,147.8288871,97136.94119,14878.83777,E
2191081540644005888,587739114709647447,702,145.9547729,30.54607582,5.1037173,0.0282377,0.000189089,25.27933936,4.953122965,120.7379856,167.6132475,48262.56372,8288.162876,E
3110997033029232640,587742550681911429,755,222.2374725,16.15361977,5.5758157,0.039118,0.000188839,24.6073714,4.413232561,165.0828527,172.190361,64234.43838,11391.56555,E
2656009763745196032,587741531709243444,626,164.4137878,27.4936657,5.8852496,0.0453656,0.000185657,26.23532845,4.457810668,190.0218376,161.5055886,78829.86111,13152.1742,E
1797098479584045056,587735662086258692,160,150.379425,37.20394897,6.639299,0.0219045,0.000169815,29.59673791,4.457810668,94.37969764,143.1628099,44169.56991,6459.28527,E
2746166693481965568,588023239671087134,306,138.3362122,17.64103317,2.3935838,0.0255501,0.000155258,16.26298339,6.794407359,109.6021051,260.5396602,28185.1179,7514.0999,E
2055932871016736768,587730022252806263,83,215.2475433,6.202653408,4.9176493,0.0252861,0.000227305,41.25001555,8.388157234,108.5042995,102.7188016,70773.68458,7437.902037,E
494382790536620032,587725773459685454,705,121.9646301,45.91821289,2.8348293,0.0320339,0.000177798,19.26098506,6.794407359,136.3435938,219.9862651,41525.41423,9376.426538,E
2190022710191482880,588017979953643559,79,147.4671326,34.71411514,8.169257,0.0387985,0.000219735,37.70180115,4.615083251,163.7973012,112.3859348,97649.40074,11301.1145,E
2193289359254382592,588017977806618676,576,149.3869019,33.6197319,3.9697776,0.00485302,7.22E-06,25.89206401,6.522295861,21.34989895,163.6467515,8741.042621,1449.507599,E
2990527391878637568,587741726577524815,76,182.0231323,25.23731041,6.52457,0.0225602,0.000220998,48.02595253,7.360784317,97.12760808,88.22630144,73759.74778,6649.418428,E
2256389512793974784,587739608626298926,241,181.8195496,32.07559586,7.0455523,0.0296397,0.000184942,39.74154606,5.640657307,126.5181989,106.6176982,79505.7431,8690.767438,E
1777847413340399616,587736919431512075,618,238.5479584,30.15586281,2.5778437,0.0202584,0.000198866,19.0737481,7.399109615,87.46179437,222.1457545,26378.80807,5981.161592,E
3001678909424035840,587742189913768025,987,206.3226013,23.17781448,3.652184,0.0281958,0.00016592,30.63509364,8.388157234,120.5649349,138.3104036,58403.78187,8276.118178,E
666643554621220864,587729159518945292,282,230.5078735,3.751749754,5.4460006,0.0371359,0.000161268,41.11371839,7.54934151,157.0914923,103.0593274,102126.9035,10829.77217,E
1117037337725921280,587732703395578028,870,143.6863173,6.42549002,8.841325,0.00170853,0.000244827,35.47165762,4.012029602,7.545441998,119.4517665,4232.207095,511.5335583,E
3247229547686422528,587729228227805330,529,244.9178772,50.55401611,6.5998125,0.0558796,0.000204266,32.68968286,4.953122965,231.1495737,129.6174143,119482.5674,16081.01803,E
2523178594599987200,587741601498923057,924,194.5131989,26.91596985,3.3975382,0.027407,0.000164229,31.66564959,9.320174703,117.3038234,133.8091029,58735.5867,8049.231555,E
2522145597838878720,587741722823426167,740,194.1242218,27.93999672,4.294564,0.0221605,0.000187085,26.26111552,6.114966624,95.45306708,161.3469984,39637.27591,6533.539197,E
396403383763757056,587725492671086642,90,257.4336548,62.97306824,7.175676,0.0273629,0.000173338,53.6299124,7.473848095,117.1213171,79.007255,99321.61601,8036.539221,E
2000874557384189952,587736809375465553,357,208.0803375,14.27191162,4.5479736,0.0241906,0.00016966,42.3879085,9.320174703,103.9412625,99.96134073,69667.57886,7121.397595,E
2410631478292539392,587739379915161651,715,221.0869345,28.55101306,6.8299356,0.0122452,7.32E-06,30.44655978,4.457810668,53.38489211,139.1668614,25701.43306,3637.01156,E
1509933801520785408,587733433531302029,859,249.6677856,32.54559708,3.9453223,0.052695,0.00019945,29.78458541,7.54934151,218.8024315,142.2599008,103049.1574,15198.33229,E
2988304450000545792,587742062692270186,384,206.5147095,22.11882973,3.6438534,0.0276928,0.000171018,30.56521525,8.388157234,118.4861216,138.6266097,57265.84647,8131.46751,E
2286865503077033984,587738950954188813,809,195.4756165,36.22873306,2.2114825,0.0253617,0.000168721,22.90155917,10.35574967,108.8187433,185.0158818,39406.6484,7459.725315,E
712808475364714496,587729232518709361,171,254.7111969,40.12116241,5.582417,0.0289238,0.00018972,37.92921515,6.794407359,123.5691278,111.7120971,74111.32525,8485.287859,E
1893918452805036032,588018254832074838,645,241.1299591,37.1595192,3.7532141,0.0309067,0.00018435,25.5008655,6.794407359,131.724885,166.1571904,53115.77111,9053.908054,E
2164154498916837376,587739154428068144,849,121.7463531,19.85165405,4.621464,0.0387783,0.000182858,27.97749713,6.053816957,163.7159903,151.4485783,72427.03412,11295.39448,E
2063930461536675840,587736546312912961,260,229.266571,5.256100178,6.5740814,0.0510389,0.000202235,32.56223355,4.953122965,212.3438835,130.1247397,109333.861,14737.79294,E
505557127595583488,587725469060497515,508,135.2934265,53.22011566,5.7398357,0.0301898,0.000182072,28.43011202,4.953122965,128.7807854,149.0374769,57893.57683,8848.515151,E
2576106602792773632,588023046941311118,36,139.2788391,20.06969643,7.7261705,0.0278632,0.000194992,64.80833297,8.388157234,119.1906411,65.37974317,122144.4528,8180.482191,E
2641485488912885760,588023048021606445,917,154.5545807,25.0461483,4.085392,0.0205336,0.000168437,27.4802393,6.726463285,88.62028784,154.1890563,38508.30549,6061.176068,E
1549394179413534720,588017627771174939,500,201.7367096,44.8210907,4.18459,0.0279122,0.000182462,25.58862818,6.114966624,119.3931777,165.5873122,48308.91205,8194.574558,E
2925155099187636224,587742901788213269,661,186.6278534,16.63383484,4.695176,0.044921,0.000181073,28.42373608,6.053816957,188.2595444,149.0709086,84613.3534,13027.38885,E
1078736121124382720,587732591718891567,805,197.5181732,60.22403717,4.534552,0.0614283,0.000184284,24.95577072,5.503469961,252.4374456,169.7864679,99615.17583,17609.94061,E
1505464011557201920,587733441588625563,104,245.4302673,37.99604797,7.0445433,0.0330964,0.000203719,46.44190312,6.592606666,140.6856149,91.23554118,103314.3014,9679.957781,E
1040465694757513216,587729777988272330,752,230.7385101,-1.381121516,5.775507,0.0290331,0.000168113,20.85435454,3.610826641,124.0197097,203.1782933,40896.69428,8516.673125,E
